,"('Intercept',)","('A1',)","('A2',)","('A3',)","('A4',)","('A5',)","('A7',)","('B1',)","('B2',)","('B3',)","('B4',)","('B5',)","('B6',)","('B7',)","('C1',)","('C2',)","('C3',)","('C4',)","('C5',)","('C6',)","('C7',)","('D1',)","('D2',)","('D3',)","('D4',)","('D5',)","('D6',)","('D7',)","('A21',)","('A22',)","('A24',)","('A25',)","('B21',)","('B22',)","('B23',)","('B24',)","('B25',)","('B26',)","('B27',)","('C21',)","('C22',)","('C23',)","('C24',)","('C25',)","('C26',)","('C27',)","('D21',)","('D22',)","('D23',)","('D24',)","('D25',)","('D26',)","('D27',)","('A31',)","('A32',)","('A33',)","('A34',)","('A35',)","('B31',)","('B32',)","('B33',)","('B34',)","('B35',)","('B36',)","('B37',)","('C31',)","('C32',)","('C33',)","('C34',)","('C35',)","('C36',)","('C37',)","('D31',)","('D32',)","('D33',)","('D34',)","('D35',)","('D36',)","('D37',)",Target
"('B34',)",,-0.22045406579629703,0.1751920298457628,-0.05906174840598222,0.5624874398888136,0.15506809509799424,-0.01873496289344197,-0.21467963380892477,0.2657415878123676,-0.052176178579973136,0.694057943492227,0.280167696292768,-0.060645830442416615,0.0008595557349219667,-0.18654719904098574,0.33349063171726423,-0.04386846563437909,0.7826636424061975,0.3289020209619489,-0.054326249005743406,0.01993659010714046,-0.15114719229813497,0.3752361398436041,-0.03605920372136474,0.8280581592984975,0.330656746233814,-0.04643172932057034,0.03585003043285389,-0.16236240287610876,0.11633725586417765,0.63742534530807,0.12936301975473133,-0.1322259377267645,0.2815299692044152,-0.033901745412433404,0.9432030445119994,0.30959704736290933,-0.046431729320570346,0.008049981643914092,-0.08329754197258242,0.3402393905072284,-0.021948631945865785,0.9664914017667641,0.28367158145594906,-0.027746121508238426,0.029569182742129413,-0.0417595220368724,0.3545656982196974,-0.017625976574960896,0.9149279049014292,0.13145148090276265,-0.01885139616602577,0.03749248607514712,-0.12987183245431555,0.05974309142632702,-0.04975013182320625,0.64994144143144,0.08907995697320745,-0.08743551164811411,0.2251738180795554,-0.02523914286100561,1.0,0.2614021796229286,-0.03265886998023839,0.0027421473381328636,-0.06511101350860672,0.25406037472466814,-0.019438362995804,0.9667587116240182,0.2312384000902666,-0.02108273141592989,0.01238499472800913,-0.029469444834226272,0.2656810796886544,-0.015419810152352926,0.8911044391259909,0.07226293718143471,-0.014611302281303763,0.017153865784892558,0.07973313283155628
"('B35',)",,-0.1970525993237869,0.08987192649616459,-0.17587891632685973,0.15881813197755895,0.4954966842656053,0.4259804285371551,-0.12224070141782481,0.20880544789872527,-0.16846051560838654,0.25982909796884746,0.7504596723851011,-0.10353533333793112,0.5452960634552537,-0.029064304781121618,0.30630581309747507,-0.1529727187296728,0.34358406765498944,0.83651289432636,-0.09105465342163616,0.6382290898870214,0.053333350480235305,0.37235611606695457,-0.1333839392461518,0.4020967525007391,0.8347651213087328,-0.07612840944644539,0.698941643825379,-0.18062453139027387,0.1321479615610171,0.09360655848669784,0.5580363601427986,-0.030757982611797453,0.3778365521103935,-0.13120205553230688,0.27784318864039315,0.9545755280227803,-0.07612840944644539,0.733290489888613,0.10234475050015666,0.46161085421174164,-0.08221153248677507,0.34382916004945097,0.8832953009928528,-0.042137428769941074,0.7821068529669896,0.1416073443398136,0.4749831140126903,-0.05115917273775549,0.35412582948310856,0.5157575075031208,-0.026703453507195708,0.7584883226303255,-0.1601122528505979,0.13664902511747773,-0.14965470070748554,0.06955681604579944,0.5721703605802937,0.0020206442831111012,0.4162850639720617,-0.09627391842411197,0.2614021796229286,1.0,-0.05090444285385193,0.7594367279726283,0.08878534817867641,0.4490387056727519,-0.06151149524815199,0.2813396457806997,0.906171842510113,-0.030507363536116026,0.747919062286047,0.12801551482883736,0.44749996735664166,-0.03598826665089233,0.27829229692887103,0.41580914155016147,-0.01966023811311451,0.7010875625853794,0.3499908798772867
"('B36',)",,-0.11438120926667386,-0.12505867079234992,-0.05105111082878353,-0.06794454270114464,-0.16282990537401515,-0.05009558342807867,-0.11467983037874895,-0.12045905069952123,-0.04963450031837765,-0.06134405724309559,-0.10551657740799354,0.7012016230469046,-0.04876730649986087,-0.10281192612859374,-0.10817584895432418,-0.045693593393548296,-0.051830481220119594,-0.043406524256008605,0.8459628024155154,-0.045384179156669355,-0.08580644365952143,-0.09400035597531964,-0.04028195376022113,-0.04208141650199832,0.0030794551609176495,0.9406463502135263,-0.041067464443154775,-0.07988578100001968,-0.08483650535526537,-0.06020958005720931,-0.13375913096002623,-0.06837027216315572,-0.06942160780345964,-0.037720505309123686,-0.04590245673161681,-0.07012753929530828,0.9406463502135266,-0.034226995552674395,-0.04462332041310283,-0.049730604885400854,-0.02380134707277493,-0.030542384416607355,-0.018062065334442903,0.991373687233964,-0.02495500778001314,-0.021982664556326945,-0.03884504680644131,-0.014569996011008631,-0.02239572203050908,0.006790915565961584,0.9192228568242706,-0.01955926806742039,-0.062244185435164454,-0.06335032924352975,-0.040837109844329006,-0.051095664235073675,-0.1003308131870312,-0.04366691800772694,-0.043283030055677234,-0.0269526857826263,-0.03265886998023839,-0.05090444285385193,1.0,-0.022669234919153694,-0.032927670263614255,-0.03327270786536331,-0.017159110150421836,-0.02423632097482746,-0.029549385155197946,0.9460381952552211,-0.017368454741081226,-0.014558492146234767,-0.026081199065975544,-0.00983822514060997,-0.018494884214529307,-0.008386090461615345,0.8445872419709151,-0.013628285907520712,0.16029128808841756
"('B37',)",,-0.12610169924223824,-0.15383533603686975,-0.06942512572631324,0.038897488722523875,0.34480096018883216,0.5792273751347633,-0.12011747389189678,-0.1445790386525679,-0.06749865711096913,0.07210546391915705,0.44431199228846646,-0.04138180843219997,0.6998845299652027,-0.10229932065757025,-0.12636278044439592,-0.062139362194751226,0.1003846457656365,0.453565203406896,-0.03739816481766417,0.7877354801521108,-0.08173449654923425,-0.10672042147991755,-0.05477999712257272,0.12073232849347282,0.4245881721763633,-0.032165698558240086,0.8396481512802633,-0.08633691645220729,-0.10319996157045919,-0.020977924300843862,0.4545978847395344,-0.06161702540210934,-0.07695783391194727,-0.051296647242972324,0.024120054443968936,0.6349986256378903,-0.03216569855824009,0.9467623724603034,-0.03805813257251198,-0.04987614771484014,-0.03236778761827457,0.04729887344522603,0.5252793464906429,-0.019180924694343245,0.9749666435558213,-0.02182087917240421,-0.03587567686029193,-0.019813943094963003,0.0550305161480269,0.2461787154370533,-0.012742650123666096,0.9316959828798395,-0.06464442169128837,-0.07772428606209855,-0.05553496171220129,-0.03791484283074563,0.5251308874058918,-0.030703346958359874,-0.04549142180101614,-0.036653337581552536,0.0027421473381328636,0.7594367279726283,-0.022669234919153694,1.0,-0.02412287814761161,-0.03192465733080217,-0.023334915934347424,0.013119268060320433,0.6381901672566165,-0.014369369071576658,0.9686843288107392,-0.015118484105605191,-0.022806938869113218,-0.013379141143497272,0.018330789336703394,0.21614081102340485,-0.00965618795091171,0.8993040995490307,0.1274680843026724
"('C31',)",,0.3170907269194605,-0.14167998247211738,-0.10084185267295818,-0.1637985168885551,-0.0908802567093218,-0.04575918390006298,0.5234027112278734,-0.11032096334664641,-0.09804360546410724,-0.15397590159700908,0.07367292121486665,-0.06010818396946567,-0.034274441142069206,0.6977946948039818,-0.07389446989320014,-0.09025908620370884,-0.13624745743351066,0.21612004947612565,-0.05432183503201788,-0.022518569580596653,0.8138446717316417,-0.04208894277326853,-0.07956941152741494,-0.11639162462551536,0.32866357200906826,-0.046721537789069366,-0.01265619453244039,0.3095027391011231,-0.11931801787611966,-0.12654365112054156,-0.12215294755443003,0.7817590132276026,-0.06277676395820535,-0.07450975262594128,-0.09898232064229409,0.10712720823256301,-0.04672153778906933,-0.026166241132874354,0.9769633970404634,-0.020443416085094274,-0.04701507755591265,-0.06706753532625719,0.36154594449225147,-0.027860806328003414,-0.012582499680894456,0.815016484736449,-0.0018754521178744185,-0.028780282492096427,-0.04941386167162348,0.5453733570954217,-0.018509040250059706,-0.009157330545281592,0.29118971587999387,-0.099553156756123,-0.08066601779386497,-0.10222958176294529,-0.12046937014475315,0.8563765271679278,-0.03808979510337198,-0.053239953542787787,-0.06511101350860672,0.08878534817867641,-0.032927670263614255,-0.02412287814761161,1.0,-0.01628492621222593,-0.033894589749304434,-0.047974285960255436,0.29889281238083903,-0.020871893046786324,-0.017375776629298376,0.7472417068381674,-0.0025481021067056634,-0.019433560486472497,-0.03617924392665449,0.521586583320462,-0.014025871362004016,-0.014602359813338921,0.7854164520742954
"('C32',)",,-0.12931155218299886,0.41729591702297114,0.011768551082169867,0.07230342108445807,0.20622304743093486,-0.07541731316067761,-0.09427088298989637,0.5844597770340494,0.034346517871229575,0.14184636522249786,0.3691022009933661,-0.06073803671872533,-0.06661832892220534,-0.04991533491994844,0.7054396432760002,0.05226334730469391,0.2038875078294837,0.4360247719963898,-0.05489105464372994,-0.05503213715329965,-0.013631567658129388,0.7766772397051797,0.06219922481291175,0.2510717896449558,0.4424668350850149,-0.047211116529979356,-0.043217924610178024,-0.11473367813969187,0.4663122705769648,0.0711979813660673,0.20248070146799127,-0.04764276566745412,0.863212438803395,0.017546740554969693,0.2237164618621149,0.4618948484976646,-0.047211116529979356,-0.044859599669060744,-0.005717334449246857,0.9668445007185071,0.02257857611654349,0.2892997455102096,0.42987957110077546,-0.028152750025241775,-0.02455522138284691,-0.006764013600519621,0.9627014043756078,0.010502995171237858,0.3067380050048044,0.20588253700811682,-0.018702990043878397,-0.014517813361869782,-0.10197196608438208,0.46376222291083263,-0.040598889812247414,0.07268061703858748,0.17610191013609025,-0.0332963871510102,0.9630480581087021,0.0006008257940798977,0.25406037472466814,0.4490387056727519,-0.03327270786536331,-0.03192465733080217,-0.01628492621222593,1.0,0.0019531478659914007,0.28070459335884146,0.40048499296582346,-0.02109060235306781,-0.021438826228030616,-0.014001466493158725,0.9702228615782438,-0.0035309795250769577,0.2846701335641879,0.1331724342738659,-0.014172843588658458,-0.014877526486234426,0.26530974000019814
"('C33',)",,-0.11774000808697678,-0.07255969306421123,0.3617452878373839,-0.07624061051164617,-0.2525890240438852,-0.05156663787486495,-0.11804739819393638,-0.053124662805220366,0.5056024926077035,-0.07059909132802909,-0.21178266766423132,-0.03132328954391801,-0.05019935615724163,-0.1058309934947076,-0.030385179547137355,0.6473098857484343,-0.06180404566029534,-0.15408565930207493,-0.02830793504141208,-0.04671688343903423,-0.08832614583425445,-0.009847603770618718,0.769213605606773,-0.052598254168851555,-0.11012777524100179,-0.02434730446768432,-0.04227340860136757,-0.08223162319474783,-0.055035434266643715,-0.05264848224095659,-0.1553839516163586,-0.07037796198351788,-0.019659511216325976,0.7683566678807395,-0.035815955393699,-0.10194357831590117,-0.02434730446768432,-0.035232069664251485,-0.04593368211431687,0.006269819954428062,0.9749781954506288,-0.022671583468528482,-0.058577099727896924,-0.014518690233303521,-0.025687810407556105,-0.022628184465166883,0.019980397327079225,0.9843775177898089,-0.017519177896712347,-0.028249587239482184,-0.009645342591404642,-0.02013362505255837,-0.06407198300742939,-0.04383115500643403,0.3453580123836459,-0.040672847348440656,-0.10727687212319201,-0.0449491949973731,-0.008632033934694187,0.9102869425751958,-0.019438362995804,-0.06151149524815199,-0.017159110150421836,-0.023334915934347424,-0.033894589749304434,0.0019531478659914007,1.0,-0.013863209039083441,-0.043492765614401456,-0.010876661147611712,-0.01787847859612607,-0.014986001582090224,0.008858096976387026,0.9355121793436005,-0.01171840378584886,-0.019117008738121208,-0.0073090950477057975,-0.014028479881009803,0.13500742238678426
"('C34',)",,-0.16677159103320144,0.13393829747968203,-0.05239151997470729,0.4237892021190146,0.12398136833769008,-0.011905668390842804,-0.1607776197976887,0.22941376998090202,-0.045580643709784714,0.5676929928065485,0.2601459756391555,-0.04578118123310446,0.008464227692966522,-0.13781283741954528,0.3082725623093106,-0.03738438183058972,0.680958429003805,0.325500175248268,-0.04080787721474939,0.028833863738304204,-0.10985541375878646,0.3635089241742712,-0.02967117810895633,0.7561227287594576,0.3416886283783327,-0.034705985295737755,0.04635377185428152,-0.12293537154375296,0.0903422349713997,0.48015537360644983,0.10351821826980737,-0.09821587102129067,0.2743819287948359,-0.027880666358774852,0.8530718137428329,0.31419693052302233,-0.03470598529573777,0.01866606815760905,-0.060381028078661525,0.36021142969229003,-0.016061268571396885,0.9626938528480254,0.3148528676474538,-0.020559349162691462,0.042455379134348575,-0.0301858107678426,0.39439538230088317,-0.012508755381713187,0.9670800759615309,0.15865476219585867,-0.014002413606569956,0.052296673681902404,-0.09837082037448176,0.04723700755953932,-0.043420838160861515,0.49070594025235464,0.07164341250090547,-0.06509325556963833,0.23618732389125066,-0.0190981995269569,0.9667587116240182,0.2813396457806997,-0.02423632097482746,0.013119268060320433,-0.047974285960255436,0.28070459335884146,-0.013863209039083441,1.0,0.26600998293103856,-0.015633933572510163,0.023358925503214115,-0.021831882191562648,0.3065483700349268,-0.011169191328882179,0.9748100913289914,0.09316680112406617,-0.010923246101122676,0.028825649114244796,0.1083253582236425
"('C35',)",,-0.1298645923438528,0.022936423574074577,-0.12883270279869297,0.08720392321436085,0.30423798639511085,0.2716278857210403,-0.036890751506996965,0.1293282208011427,-0.12308453366699794,0.18075101459780946,0.5843780067457823,-0.07172358295839797,0.3819823704009024,0.08648647430726371,0.22459861739549883,-0.111353085558508,0.2651590754126297,0.7409351269095458,-0.06132241904051676,0.4778703758001006,0.21227558788908962,0.2958082680845149,-0.09663516606103824,0.33027314419956055,0.8211397093296524,-0.04932095829362742,0.5501857227936748,-0.13134889191745655,0.05893327679673245,0.04818805241657219,0.34307571201124365,0.05345573975413469,0.29253713590444724,-0.09435174129613534,0.2286628675261764,0.823071304541236,-0.0493209582936274,0.5760334645283967,0.3222818957984214,0.40066557844318457,-0.05844344858003398,0.31384141275352073,0.9695390096828048,-0.022828283115700895,0.6757557174065097,0.467221766200263,0.4379390724100651,-0.03609102173095569,0.34219001845438085,0.8038285744582466,-0.011342773593644275,0.6930414571590818,-0.12122680389009535,0.06641794405165838,-0.10780190213403755,0.03449206470386383,0.35510024845113,0.07704054105942489,0.34540905430747776,-0.06855037541697115,0.2312384000902666,0.906171842510113,-0.029549385155197946,0.6381901672566165,0.29889281238083903,0.40048499296582346,-0.043492765614401456,0.26600998293103856,1.0,-0.014113958469231514,0.6708286520397506,0.4533299181380471,0.42233614477010323,-0.025377977460315403,0.2776432346633173,0.7286588740188755,-0.0063937197067987905,0.6625494185011845,0.42444876865357073
"('C36',)",,-0.07250292374963899,-0.07927105624097217,-0.03235981521338986,-0.048737259709278766,-0.10821084323528003,-0.03175413416911524,-0.07269221099233841,-0.07635549076473956,-0.03146186698852502,-0.04473178752407692,-0.06265082189132351,0.4982797961868131,-0.03091217803434163,-0.06516949146145061,-0.06856952622350854,-0.028963840642177267,-0.03847257101981713,-0.013170443452916859,0.6599545825275196,-0.028767711951395564,-0.05439021043543412,-0.059584093273816585,-0.025533559582804097,-0.031819550531780844,0.025631759293924024,0.7923635577778869,-0.026031471971686815,-0.050637274475924546,-0.053775394738292286,-0.03990241378161037,-0.08725764373699328,-0.04333792815418046,-0.04400433925660558,-0.023909931865198967,-0.030749953894063615,-0.040400563488271764,0.7923635577778868,-0.021695497579057407,-0.028285425710301026,-0.03152278488001741,-0.015086982057803086,-0.020554262577437383,0.0015110064010256325,0.9798643995955504,-0.015818254045798973,-0.013934172075636532,-0.024622746032456053,-0.00923549695436289,-0.015038781997334126,0.01966682912968472,0.9969668155487084,-0.012398051484004908,-0.039454779848869984,-0.04015593225587978,-0.02588545688738125,-0.03286856491745909,-0.06460282248572602,-0.027679190025999837,-0.027435854611955055,-0.017084524063648847,-0.02108273141592989,-0.030507363536116026,0.9460381952552211,-0.014369369071576658,-0.020871893046786324,-0.02109060235306781,-0.010876661147611712,-0.015633933572510163,-0.014113958469231514,1.0,-0.01100935859845418,-0.009228204988874123,-0.016532113966122544,-0.006236164941554318,-0.011899187058121334,-0.0003282834534905612,0.9686197837335156,-0.008638574293156447,0.17061666741978493
"('C37',)",,-0.09970901293619927,-0.11806669832616719,-0.053191347585027096,0.031307637657677474,0.2662616352365274,0.44489010491158626,-0.09402501964411865,-0.11012985548133725,-0.0517153479284408,0.06668200476549589,0.3818869053785686,-0.03170543996839947,0.5761063417799164,-0.07885200441827929,-0.09528220443419516,-0.047609224738646636,0.0987159625976637,0.4165706971839904,-0.028653297535253877,0.68510495751015,-0.06175654938331157,-0.07946005461936148,-0.04197071070696224,0.12350448933834225,0.4090255512932034,-0.024644346472938453,0.7633424773721197,-0.06948863934188265,-0.07922068037301608,-0.01527170034850554,0.3507542529293307,-0.04808478516272382,-0.05705689021989959,-0.03930187759693638,0.03271580903140496,0.5930662087387608,-0.024644346472938453,0.8596861686068981,-0.02801714838962508,-0.034853268895405895,-0.024799180754085454,0.05958521878027186,0.5383320891300042,-0.014695821170582029,0.9690931827554888,-0.015867818123761177,-0.023382939431744427,-0.015180819957732714,0.07017233297299323,0.26881569642296993,-0.009763017708521192,0.978088554544307,-0.05288738974474667,-0.05965522746705327,-0.04254914082835011,-0.02868099804777442,0.40486222553507334,-0.02353712466689516,-0.03263045533952094,-0.028082634335262893,0.01238499472800913,0.747919062286047,-0.017368454741081226,0.9686843288107392,-0.017375776629298376,-0.021438826228030616,-0.01787847859612607,0.023358925503214115,0.6708286520397506,-0.01100935859845418,1.0,-0.011103257296292638,-0.01394495111890081,-0.010250677107282086,0.029319921168602367,0.24200124513398394,-0.007398267475497405,0.9773817168648649,0.1425070600474675
"('D31',)",,0.07594773720324458,-0.0861582170596746,-0.04458576353557664,-0.07567743269080114,-0.056966785420613036,-0.03358905583667433,0.19211946972482766,-0.07579495082476741,-0.04334855909058819,-0.07189023179917274,0.06516688310801874,-0.026575962320992037,-0.030170688849017326,0.3379139802665897,-0.060837730751789075,-0.039906746730119756,-0.06436077336609755,0.1974811504316944,-0.02401761200690219,-0.025669835355928386,0.49671689328629925,-0.046232499088625416,-0.035180462010469093,-0.05566938777698843,0.3319100843157907,-0.020657250741294122,-0.02114809182344704,0.049404386138594714,-0.06317038371872356,-0.05721221186143829,-0.06839704791608986,0.3112457175329008,-0.041442811168794925,-0.03294340716298027,-0.04547635811829315,0.1225348381701716,-0.02065725074129409,-0.020983075343140988,0.7344022039884869,-0.021579195646431026,-0.020787035094574798,-0.031292602005200815,0.4833676780332831,-0.01231825169733283,-0.013296272708354956,0.9790787328055708,-0.011584571842327834,-0.012724784756198966,-0.023308026898605175,0.8421568279416777,-0.008183503872504215,-0.009891396327802513,0.037172509102658575,-0.04924183214666353,-0.035665310576729885,-0.04569511280966054,-0.06338318603232966,0.34739146889041883,-0.02423779519711016,-0.023539273787463493,-0.029469444834226272,0.12801551482883736,-0.014558492146234767,-0.015118484105605191,0.7472417068381674,-0.014001466493158725,-0.014986001582090224,-0.021831882191562648,0.4533299181380471,-0.009228204988874123,-0.011103257296292638,1.0,-0.006977274197831597,-0.00859226709483617,-0.016527669348970007,0.871071347597593,-0.006201335728676558,-0.008772499555086043,0.4175079585699051
"('D32',)",,-0.09693048234504133,0.3172097122675887,-0.004250032940884361,0.07093789861296161,0.1671290516307608,-0.05840313842729679,-0.06261696657536422,0.47707456852106384,0.015787790917411795,0.14124597781676257,0.32829273687906685,-0.047610216545875925,-0.05024611956713451,-0.020886559574442354,0.6050412701051807,0.033650834685846176,0.20657328509637352,0.40590956120115307,-0.04302699163823604,-0.039759618989359244,0.012441783853347915,0.6921353651544722,0.04580565236159473,0.25883218729022406,0.4258600753327236,-0.037006982819909356,-0.029151436893176588,-0.08880238505161286,0.3487774136971914,0.06733568216464626,0.16587641658040778,-0.025871394439155045,0.7508224983984075,0.01460921738148494,0.22780905037912283,0.43973406207458393,-0.03700698281990937,-0.032303345610048134,0.012160875758064398,0.9138090289722289,0.024685185614552355,0.3099001483591368,0.44017450101630645,-0.022067860561097784,-0.014577253498849238,0.003992359074821656,0.9633711040792161,0.01549698317073333,0.3416202708154754,0.2247417360757067,-0.01466055628646768,-0.005751547990391739,-0.08016025136645392,0.3428605698627584,-0.03472173404274929,0.0670698973963827,0.1453097380144184,-0.018201930882430474,0.8758319877099742,0.00646614329453151,0.2656810796886544,0.44749996735664166,-0.026081199065975544,-0.022806938869113218,-0.0025481021067056634,0.9702228615782438,0.008858096976387026,0.3065483700349268,0.42233614477010323,-0.016532113966122544,-0.01394495111890081,-0.006977274197831597,1.0,0.002333870577486017,0.32422700490245276,0.1515679537541526,-0.011109548295933547,-0.00842617597513099,0.28073311168436027
"('D33',)",,-0.06750657216268396,-0.05236388679585304,0.20038056799725992,-0.04918824079706433,-0.15233067415435972,-0.02956588008992693,-0.06768281516431736,-0.0423987881463735,0.31292745730722626,-0.04653945953767589,-0.128925324495761,-0.01795929812071282,-0.028781945185919536,-0.06067850440541397,-0.029330801131018748,0.4400735976299197,-0.041622327298654636,-0.09462195378536195,-0.01623043594695512,-0.02678525944013223,-0.05064204966936279,-0.01670733802642673,0.5673015913420043,-0.03611511167817011,-0.06809090897048761,-0.013959597019905174,-0.02423758036607893,-0.047147737591033426,-0.03871368271117305,-0.035219995413104,-0.09128634501116577,-0.04035140685393355,-0.01966471430520707,0.5469315500589471,-0.02627964811883142,-0.060504465914540145,-0.013959597019905174,-0.020200408441229136,-0.026336208708744868,-0.0028283655613699165,0.8478852103363235,-0.017576319351658248,-0.03476187892485861,-0.008324332789395953,-0.014728179954752736,-0.01297393462364886,0.007374106512969823,0.9768185885245287,-0.013410169044596536,-0.016554210670582162,-0.005530184907066382,-0.011543671812073705,-0.036735855677045265,-0.03051218222346463,0.17248418202962879,-0.02749669644079519,-0.06233948776233417,-0.02577175018964849,-0.011057650354477075,0.7208502330091489,-0.015419810152352926,-0.03598826665089233,-0.00983822514060997,-0.013379141143497272,-0.019433560486472497,-0.0035309795250769577,0.9355121793436005,-0.011169191328882179,-0.025377977460315403,-0.006236164941554318,-0.010250677107282086,-0.00859226709483617,0.002333870577486017,1.0,-0.00883712323528625,-0.011051817858643051,-0.00419069066070879,-0.00804326927445575,0.09844434875623849
"('D34',)",,-0.1290740167010508,0.10492211674291317,-0.04673752821188987,0.3261137571096911,0.10135617065075868,-0.0076223269944538695,-0.1234728948109115,0.19471311398142743,-0.04149528388881446,0.46318406337240864,0.23199393462040682,-0.03544762515587353,0.011734658858767509,-0.10461124694925153,0.27371221923343053,-0.034661639213752427,0.5806393273460663,0.3019604229776495,-0.031482950714088465,0.03165958181901063,-0.08212514388582383,0.33346651149146056,-0.02784124166598586,0.6679457652319535,0.3264565805300179,-0.026668104297672333,0.0493780669726788,-0.09525147961305373,0.07190399673503962,0.36925981026708854,0.08469497081921247,-0.0748725569414733,0.25264077626297154,-0.026132307855906815,0.7474764459203046,0.29748314313209534,-0.026668104297672336,0.023234970464067875,-0.044863139947707735,0.35344555602667493,-0.01451278665623104,0.9093643589472834,0.3189036690499442,-0.015657727643277084,0.048290174830435746,-0.022287791152458904,0.4042582444308984,-0.010367118411315799,0.961539504695878,0.17086602111959073,-0.010667850242213214,0.06031251468065313,-0.0762574918283069,0.03828240448035806,-0.03825000304217389,0.37841175518630776,0.058888285354146835,-0.04967470172680567,0.22901042025420554,-0.017375391788049272,0.8911044391259909,0.27829229692887103,-0.018494884214529307,0.018330789336703394,-0.03617924392665449,0.2846701335641879,-0.01171840378584886,0.9748100913289914,0.2776432346633173,-0.011899187058121334,0.029319921168602367,-0.016527669348970007,0.32422700490245276,-0.00883712323528625,1.0,0.1050740830328976,-0.008364070031737515,0.03613441174918729,0.11605002631235965
"('D35',)",,-0.03395361138155758,-0.04370404613706698,-0.05789105200599412,-0.008187184531203377,0.055872988610077765,0.06128144385285743,0.051488230928957844,-0.005365615886413373,-0.05562407144873467,0.026404348230387488,0.22722398915619213,-0.03010780358731313,0.10115053989733275,0.17943088139226906,0.03368019362211639,-0.05057367098600358,0.060938093467346736,0.37593756362031905,-0.024716850293551335,0.13881500993862858,0.33449247599191556,0.06621634904599805,-0.04404883821624706,0.0902774311968557,0.5093253899199846,-0.01856756391939521,0.16998577123432465,-0.05331864139253142,-0.018066822161106506,-0.010950177842879934,0.06327851452226543,0.1231742881416048,0.07112102444633064,-0.042185786885779314,0.06068411122977663,0.3643054154569496,-0.018567563919395184,0.18065731044502692,0.5351265733964838,0.12458543279715553,-0.02610600330291585,0.10398181584241357,0.7171932125010811,-0.004888210116463614,0.23373455538525312,0.8534078155534488,0.14958877851488425,-0.01596799300914935,0.12395178738639705,0.9765216237202906,0.0011202044964836642,0.25359734403412865,-0.05515913477878427,-0.0077295278796818,-0.047347235419583106,-0.009878531211588427,0.07096599817397656,0.13928494069622188,0.10270512066078814,-0.030275032580378163,0.07226293718143471,0.41580914155016147,-0.008386090461615345,0.21614081102340485,0.521586583320462,0.1331724342738659,-0.019117008738121208,0.09316680112406617,0.7286588740188755,-0.0003282834534905612,0.24200124513398394,0.871071347597593,0.1515679537541526,-0.011051817858643051,0.1050740830328976,1.0,0.0036691266869457186,0.251825547529925,0.3326237904826998
"('D36',)",,-0.04872182315241429,-0.05326999496757463,-0.021745732620602396,-0.03626547224378476,-0.07579259562251736,-0.021338716141821604,-0.04884902380980693,-0.05131074066201327,-0.02114231316729935,-0.03425667175455155,-0.040753955208017764,0.36316036212263864,-0.020772923263700213,-0.04379377097786874,-0.04607858769727574,-0.019463644341513427,-0.030473143140478977,-0.0016556278234550854,0.5137004410799734,-0.019331846244372803,-0.03655011518167966,-0.04004039430476568,-0.017158502169385963,-0.026177953359231596,0.03061504824167598,0.6511289249789998,-0.017493098322230123,-0.034028149546846305,-0.03613696023401311,-0.027891241582518555,-0.060157770919323214,-0.0291230030751764,-0.029570830034421666,-0.016067427514304823,-0.02220511202032647,-0.02533368280544023,0.6511289249789998,-0.014579331999086965,-0.019007750832323148,-0.021183249871402066,-0.01013842247606721,-0.015347595257033345,0.009390828741214038,0.9030398074125805,-0.01062983582373435,-0.00936373641963448,-0.016546437242486146,-0.00620623591524294,-0.011513851179780914,0.024540921545601835,0.9847667166395316,-0.008331466382294914,-0.02651353499828552,-0.026984708046357105,-0.017394976470762217,-0.022385461635365915,-0.044031991960589247,-0.018600361636527438,-0.018436840713553993,-0.011480766802544298,-0.014611302281303763,-0.01966023811311451,0.8445872419709151,-0.00965618795091171,-0.014025871362004016,-0.014172843588658458,-0.0073090950477057975,-0.010923246101122676,-0.0063937197067987905,0.9686197837335156,-0.007398267475497405,-0.006201335728676558,-0.011109548295933547,-0.00419069066070879,-0.008364070031737515,0.0036691266869457186,1.0,-0.005805105052777466,0.16165468395985674
